Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000
Portugal,PRT,FDI,3.948596198,5.083689261,3.608360045,1.814145542,4.50389353,3.465842874,5.020415518,3.562829928,0.635222053,5.438510318,6.436543232,7.215351952,4.236487564,3.773768196,2.351339126,2.968925942,2.500930885,6.416330042,1.707412327,1.312247289,6.266972579,0.436137292,5.027614442,6.148619208
Portugal,PRT,GDPgr,2.613128544,6.985841781,5.558757716,-8.204632012,2.745684796,2.94628244,3.314720564,2.004141286,1.589798029,0.741391417,-0.984106569,-4.050902656,-1.713527451,1.737624528,-3.12207826,0.319247343,2.506579365,1.625035321,0.781847565,1.78873552,-0.93052104,0.770924777,1.943672124,3.81617712
Portugal,PRT,Oilrents,..,..,0.051813183,0.023939485,0.037513627,0.042296497,0.028387243,0.018508838,0.024622752,0.058710586,0.0588929,0.056641517,0.071439777,0.033888683,0.004602874,0.029850736,0.013225073,0.009802602,0.000112306,0,0,0,0,0
Portugal,PRT,Taxrevenue,22.82392547,23.17293192,22.28329322,22.25958309,22.44725701,22.84457305,22.63640611,22.61703863,23.07846692,22.87467958,22.87369477,21.0111817,21.35958143,19.87146128,19.09309616,21.07594131,21.36822274,21.13432087,20.59840241,20.00007186,19.89516338,20.83930875,20.52060921,20.88008868
Portugal,PRT,ControlCorruption,0.69631207,0.728919625,0.741993845,0.721146345,0.745498478,0.80631566,0.821428776,0.858934999,0.892139912,0.909372628,0.912171781,0.955447733,1.081251621,1.062663555,1.085582972,1.059230208,1.028802752,1.00923574,1.061878324,1.125666976,1.119102359,1.218020082,..,1.148266554
Portugal,PRT,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,GDP,1.18375E+11,1.13844E+11,1.06427E+11,1.03131E+11,1.05126E+11,1.00958E+11,1.03446E+11,1.04337E+11,1.03376E+11,1.02446E+11,1.0245E+11,1.01565E+11,1.00352E+11,98381300000,96385600000,93639300000,89524131600,87276164400,83914521300,80322313000,74827400000,71623500000,69208400000,61701800000
Puerto Rico (US),PRI,FDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,GDPgr,0.498101252,2.957095655,0.38522272,-4.180874309,1.675463795,-4.361427032,-2.885218384,-1.263694348,-1.049290032,-1.190363473,-0.306826667,0.02927515,-0.358510637,-0.413254119,-1.952425184,-1.844134218,-1.162806656,-1.409414057,-1.986938718,8.748676901,0.053419802,0.916459423,6.313471577,3.271964519
Puerto Rico (US),PRI,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico (US),PRI,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,ControlCorruption,0.019601461,0.113632426,0.36853826,-0.018320566,-0.023611831,0.001306514,0.09721829,-0.009525355,0.047225419,0.45636633,0.46619001,0.533097982,0.431618601,0.472344607,0.483497262,0.407875597,0.405738354,0.506991565,1.269663095,1.259595275,1.33278954,1.310743809,..,0.861537576
Puerto Rico (US),PRI,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,GDP,2.13003E+11,2.35709E+11,1.79732E+11,1.44411E+11,1.76371E+11,1.83335E+11,1.61099E+11,1.51732E+11,1.6174E+11,2.06225E+11,1.98728E+11,1.86834E+11,1.67775E+11,1.25122E+11,97798351648,1.1527E+11,79712087912,60882142857,44530494505,31734065934,23533791209,19363736264,17538461538,17759890110
Qatar,QAT,FDI,-0.222614822,0.032285062,-0.608353846,-1.68550859,-1.594725376,-1.192496952,0.612038723,0.510044138,0.662099304,0.504491037,-0.422882596,0.211888722,0.559389051,3.732611559,8.307641308,3.27806417,5.896219912,5.748812108,5.614130334,3.778179583,2.655415757,3.222105442,1.684982456,1.416675432
Qatar,QAT,GDPgr,1.187159916,4.18500971,1.626846719,-3.55760399,0.688240955,1.234872202,-1.497604702,3.064191884,4.753345724,5.334323292,5.556040643,4.730011844,13.37517641,19.59233153,11.95656113,17.66355636,17.98565682,26.17024567,7.492758483,19.21891534,3.719958677,7.18215168,3.898186662,8.028125452
Qatar,QAT,Oilrents,..,..,15.27846671,10.59573036,14.50842444,16.29116095,13.53946248,11.16155791,13.03005946,21.53881841,25.35958699,28.33898225,29.94687052,26.60260398,23.0165619,32.60407101,30.80036116,34.15201262,38.17715621,34.82504016,33.8929727,31.83481085,34.92686481,40.76613974
Qatar,QAT,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,ControlCorruption,0.70220983,0.804029524,0.780072868,0.754916787,0.817294657,0.693066776,0.698816359,0.863357782,0.856103122,0.983545244,1.103380919,1.053043008,1.001109838,1.400047421,1.55867815,0.93235904,0.670674503,0.92312324,0.70509094,0.504270613,0.507493377,0.658825338,..,0.506152809
Qatar,QAT,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,GDP,3.50776E+11,2.96354E+11,2.86578E+11,2.52034E+11,2.51677E+11,2.43469E+11,2.10147E+11,1.85291E+11,1.77885E+11,1.99722E+11,1.89799E+11,1.79117E+11,1.92624E+11,1.70064E+11,1.74111E+11,2.14316E+11,1.74589E+11,1.22024E+11,98454380120,74973656852,57806384143,46065502703,40395116581,37253739511
Romania,ROU,FDI,2.482723413,3.872901254,4.106637202,1.429339349,2.926544483,3.016223704,2.832730745,3.374175696,2.427258221,1.937288272,2.03100514,1.701437729,1.230426891,1.889718591,2.663644071,6.377418661,5.786790162,9.020060525,6.600671758,8.59368513,3.18995908,2.483420201,2.864207602,2.783613172
Romania,ROU,GDPgr,2.404271779,3.965307663,5.545709626,-3.674384409,3.92326385,6.120930007,8.195478266,2.859932523,3.157036054,4.116001093,0.278771877,1.903616968,4.495589099,-3.905811573,-5.516706158,9.307467171,7.233807744,8.028811076,4.668148051,10.42811302,2.341147329,5.70299165,5.218184512,2.461216469
Romania,ROU,Oilrents,..,..,0.378228984,0.18364538,0.356049741,0.41789575,0.306819119,0.237281274,0.334861395,0.71097226,0.81802854,0.944058149,0.928598824,0.651277336,0.572798401,0.909321005,0.811152284,1.030692808,1.197016672,1.123612535,1.115716757,1.231673747,1.380201026,2.051940738
Romania,ROU,Taxrevenue,..,16.15756594,14.92374137,14.14650719,14.5223191,14.37433642,15.58664739,17.11183625,18.91817625,17.93906459,17.76058604,17.15870536,17.21537374,16.2393387,15.27210523,16.78544449,17.53952573,17.94705723,17.46805693,17.42126616,17.77476375,16.48910006,16.63341608,17.96270948
Romania,ROU,ControlCorruption,0.040495344,0.016491659,-0.061378639,-0.098599784,-0.236893356,-0.226882994,-0.141483217,-0.178657219,-0.170948252,-0.224212572,-0.301038712,-0.381443471,-0.333498508,-0.352394611,-0.309800476,-0.186216146,-0.23033078,-0.20915851,-0.260543019,-0.322501838,-0.410669893,-0.440713197,..,-0.51061976
Romania,ROU,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,GDP,2.07151E+12,2.29161E+12,1.82919E+12,1.49308E+12,1.69312E+12,1.65733E+12,1.5742E+12,1.27679E+12,1.36348E+12,2.05924E+12,2.29247E+12,2.20829E+12,2.04592E+12,1.52492E+12,1.22265E+12,1.66085E+12,1.2997E+12,9.89932E+11,7.64016E+11,5.91017E+11,4.30347E+11,3.4547E+11,3.06602E+11,2.5971E+11
Russian Federation,RUS,FDI,-0.484918283,-1.736809814,2.211365279,0.634851184,1.888517316,0.530060791,1.814092975,2.548499988,0.502607961,1.06987641,3.019402114,2.290798699,2.692361181,2.830828698,2.99212552,4.502694249,4.298955948,3.797712094,2.029807038,2.606185281,1.842378885,1.005535945,0.928663004,1.031161116
Russian Federation,RUS,GDPgr,4.082524813,-1.435882139,5.866491773,-2.653654501,2.198075713,2.807245411,1.825790064,0.193690071,-1.972719226,0.736267222,1.755422149,4.024086157,4.300029186,4.499999999,-7.799993913,5.199969264,8.499977769,8.200068255,6.399965448,7.19994787,7.299952345,4.699991909,5.100051226,10.00006681
Russian Federation,RUS,Oilrents,..,..,9.67159403,4.707770969,8.493707431,9.654760957,6.228645191,5.006136595,5.932858423,9.087489465,8.680482615,9.613076239,10.67789183,8.571286592,9.192144682,12.39541431,10.73262067,12.44501327,13.68686372,11.69576154,10.9344981,10.46236624,10.30036244,15.35599381
Russian Federation,RUS,Taxrevenue,12.07280139,10.84786915,11.69663121,10.79911962,10.93839974,11.4687676,10.28840567,9.1831221,10.64209481,13.2553613,12.93349245,13.75467304,13.95420368,13.04834885,12.95635241,15.81806782,16.55131306,16.56821576,16.62290968,13.23402539,13.3140302,13.63496607,15.7786996,13.72553445
Russian Federation,RUS,ControlCorruption,-1.104678273,-0.979839683,-0.921020746,-0.930568337,-0.822259068,-0.869339645,-0.914680719,-0.838650405,-0.974069595,-0.918883324,-1.020724416,-1.051571608,-1.074376822,-1.099214792,-1.141306877,-1.125228643,-1.017580867,-0.940847754,-0.847120821,-0.825626493,-0.783091724,-0.95484823,..,-0.943414032
Russian Federation,RUS,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,GDP,14331722700,13316161006,11078787095,10174386855,10349300277,9637904519,9252833894,8695272061,8543760206,8238966120,7819964024,7654761045,6884913658,6124756654,5674476969,5179854065,4070507895,3319784539,2933819766,2376496067,2138237279,1966003468,1966600715,2068836754
Rwanda,RWA,FDI,3.203846613,2.291214887,1.912629307,1.49998347,2.542899792,3.799501383,2.961535826,3.217234902,1.89710171,3.811123365,2.989320576,3.52219421,1.62859756,3.529814636,2.091294064,1.97476606,2.021447253,0.92307105,0.271318644,0.324006427,0.219807224,0.076296915,0.940709512,0.391524367
Rwanda,RWA,GDPgr,8.24990302,8.161207209,10.85843202,-3.373687464,9.447385186,8.516467226,3.918170936,5.970745254,8.856855597,6.167166152,4.71984857,8.641508158,7.958388698,7.33465645,6.248257506,11.16124732,7.633298191,9.227075768,9.377899167,7.44766737,2.202387511,13.19207363,8.484560342,8.370895935
Rwanda,RWA,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0.002040636,0,0,0,0,0,0,0,0,0
Rwanda,RWA,Taxrevenue,13.50806955,13.6800512,14.46370979,15.0744688,14.60535731,14.24971091,13.45137139,14.4161495,13.29389488,12.94762927,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,ControlCorruption,0.671653092,0.561417639,0.573008239,0.527836561,0.521383941,0.535689771,0.60591954,0.618635416,0.59837383,0.776426077,0.624868751,0.559880137,0.362672299,0.365169644,0.108438961,0.108792886,0.007067768,-0.20552519,-0.629166365,-0.412591547,-0.588587761,-0.716065526,..,-0.73360455
Rwanda,RWA,CPIA,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,..,..,..,..,..
Samoa,WSM,GDP,938189443.8,832945205.6,843923638.7,868898358.3,912950466.1,878448433.4,884844384.5,843924796.7,824150498.7,796683519.6,797736334.3,773141661.2,744097050.2,680260907.2,628006115.4,641346191.7,573548459.8,499923757.8,476801793.2,407747565.1,333426188.4,281790134.2,266299591.5,258856139.8
Samoa,WSM,FDI,0.255376459,0.57632308,1.060395069,0.509390077,-0.238656492,1.902610356,1.041468076,0.298684613,3.26002743,2.868101541,1.72885383,2.699576387,2.041600295,0.049456769,1.57134083,7.15667987,1.189389898,4.386203205,0.78935617,0.608449074,0.817062395,0.567585521,0.531202467,-0.46620876
Samoa,WSM,GDPgr,9.20864924,-5.3062909,-7.078830943,-3.108444011,4.451858917,-0.609647103,1.4062824,7.983862878,3.850361817,0.659923769,0.107293276,-3.732130209,3.849077947,6.124719923,-0.541677602,3.556104674,0.48598255,2.132127147,6.639203613,3.087260238,5.212628926,5.651959199,7.390129062,5.093044692
Samoa,WSM,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,Taxrevenue,26.6813295,25.6499676,25.02896478,24.42261554,24.39474834,23.88151186,23.48328391,22.97078599,22.53865942,23.68292242,22.69418628,20.5386088,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,ControlCorruption,0.727086067,0.554122448,0.59250468,0.712402642,0.648498595,0.647117853,0.659018934,0.30041337,0.2985861,0.358885229,0.181165755,0.141266376,0.12943545,0.169478163,0.153789654,0.259912491,0.302983135,0.304151416,0.218686625,-0.238485977,-0.10321895,-0.070856519,..,-0.042195026
Samoa,WSM,CPIA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,..,..,..,..,..
San Marino,SMR,GDP,..,1831700577,1855396000,1544714493,1616232125,1655353653,1528620346,1468343140,1419401071,1673911426,1678741475,1604701299,1813717439,1881191925,2064277126,2403213305,2188654628,1909765165,1786514058,1715340543,1462590267,1148872072,1059529812,1007661367
San Marino,SMR,FDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,GDPgr,..,7.898441458,13.89778951,-6.647910818,2.065685147,1.493905318,0.258265466,2.344405861,2.291505561,-0.7023705,-0.783972125,-7.044534413,-8.314773571,-5.473684211,-10.32095658,-0.500939261,7.109322602,3.830083565,2.42510699,4.548844146,3.872966692,0.310800311,5.578342904,2.179379715
San Marino,SMR,Oilrents,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Taxrevenue,..,17.81140693,17.29597316,16.13626113,16.91273433,17.95681677,16.468847,16.68951936,17.89022288,18.34558313,17.06623964,18.01625741,16.15303556,15.59202295,16.93910919,17.67091532,17.63826308,17.22250106,16.93509389,15.92509838,16.90549549,18.0982586,..,..
San Marino,SMR,ControlCorruption,1.251356125,1.270272374,1.279687047,1.265453935,1.176189423,1.178940058,1.171781301,1.15941143,1.151729107,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,GDP,678976264.8,540809499.2,524402455.5,471229484.6,412976082.6,383717327.8,322002845.2,292267272.2,259999643,293119143.2,267041747.6,229371348.2,226455001.2,190021192.5,200668065,188021165,149146918.9,142775104.1,136450662.4,114582283.9,102085769.1,85171073.88,75951133.38,76198394.82
Sao Tome and Principe,STP,FDI,2.716152383,23.43601511,11.2509261,9.997715829,5.857917814,6.175984186,10.62366049,7.982791554,10.74003749,9.037274685,4.554473198,9.797006995,14.19811811,26.62860881,7.724198665,42.09280841,24.15640101,26.62637839,11.47960715,3.055446165,3.330532776,4.226787143,3.94990814,4.986981693
Sao Tome and Principe,STP,GDPgr,0.372252775,0.168698492,1.899298913,2.624859495,2.014316721,4.378128083,4.112979663,5.176824687,1.539704283,4.906210487,5.119677354,2.942942774,1.999432103,1.448455229,3.302399666,6.22878507,3.641471852,8.866109359,6.61462475,3.537905944,8.291519461,3.360188168,3.064482958,0.448368262
Sao Tome and Principe,STP,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Sao Tome and Principe,STP,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,ControlCorruption,0.360224694,0.305139542,0.23234804,0.119751044,0.133435577,0.152902648,0.152014688,-0.083519801,-0.067590348,0.013135637,-0.171315938,-0.172321394,-0.182666853,-0.237911433,-0.184565529,-0.293066412,-0.288336992,-0.274057031,-0.541059792,-0.463267118,-0.109425098,0.237328082,..,0.34606427
Sao Tome and Principe,STP,CPIA,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Saudi Arabia,SAU,GDP,1.21858E+12,1.23908E+12,9.82661E+11,7.67951E+11,8.8889E+11,8.86565E+11,7.41266E+11,6.89279E+11,6.93414E+11,7.87153E+11,7.69756E+11,7.51921E+11,6.80661E+11,5.28207E+11,4.29098E+11,5.19797E+11,4.15965E+11,3.769E+11,3.2846E+11,2.58742E+11,2.15808E+11,1.89606E+11,1.84138E+11,1.89515E+11
Saudi Arabia,SAU,FDI,1.871310322,2.155644963,2.885061217,0.211115523,0.346411456,1.369456833,0.136801407,3.185186119,0.572622098,0.191711517,0.437984196,0.669626014,0.688133632,0.923670092,0.101690387,1.059256996,1.484578845,1.585536023,1.335158503,-0.129209725,-0.271772776,-0.323899964,0.010665937,-0.992569099
Saudi Arabia,SAU,GDPgr,0.542592439,12.00058748,6.519596983,-3.80476473,1.651563589,3.22695089,1.182079933,1.704074658,4.655123167,4.024640706,2.945699907,5.761507324,11.75885681,5.039515082,-1.066717112,6.237987537,2.213653964,3.313484736,5.944896239,8.631005459,8.768733817,-0.68839013,0.344593196,4.718134221
Saudi Arabia,SAU,Oilrents,..,..,23.68629406,15.97891078,24.32957801,28.08428116,23.61707191,20.00517714,23.95679932,40.32196899,44.45649855,47.40938523,49.16121888,37.90113143,34.63154171,54.085801,47.43944297,49.67009728,48.86063151,42.64093011,37.03452202,31.34244784,33.35266274,41.66917084
Saudi Arabia,SAU,Taxrevenue,7.804403937,6.953445922,8.605345834,7.876200646,6.601591339,7.918533798,3.144284072,3.171892013,3.146170602,2.662929768,2.651854233,2.484586154,2.299686814,2.529612102,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,ControlCorruption,0.536042988,0.357307374,0.282917559,0.241704509,0.246933833,0.330702603,0.332312196,0.198880643,0.021385988,0.08140374,-0.027551834,-0.045678299,-0.312528074,0.036955286,-0.020552717,-0.014675688,-0.169473514,-0.195399955,-0.103524342,-0.297835916,-0.167679191,0.182221666,..,-0.195145682
Saudi Arabia,SAU,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,GDP,30696331296,27783332223,27520784130,24530513038,23403995992,23116701556,20996562944,19040312333,17774766696,19797253440,18918667725,17660870412,17814283639,16121315909,16145867495,16853989628,13994218413,11697918243,11009033438,10076816667,8768721563,7006402320,6507824829,6013185004
Senegal,SEN,FDI,15.60446,10.5411242,9.404264051,7.523957081,4.552476186,3.66765809,2.801853806,2.481103207,2.301949347,2.036131212,1.64581763,1.563680196,1.901069964,1.687783367,2.052995358,2.704047398,2.511456675,2.477708377,1.525512948,1.365346632,0.986458285,1.180244408,0.692757273,1.357744524
Senegal,SEN,GDPgr,4.257430833,3.850431937,6.5440011,1.342073773,4.613628097,6.209241034,7.407486186,6.356068572,6.367043651,6.224074438,2.412385276,4.002995551,1.33409108,3.390889253,2.752104485,3.703169064,2.827119201,2.330770983,4.310238526,4.643293937,5.593950945,0.068696575,4.310851466,3.887210958
Senegal,SEN,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962643
Senegal,SEN,Taxrevenue,19.537079,18.5924842,17.55013297,17.4488279,18.41928364,16.37825247,15.90645166,16.37117645,15.77433605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,ControlCorruption,0.057832226,-0.013174304,0.042310625,-0.007295328,-0.003571971,-0.047376096,-0.114319831,-0.024278427,0.031306829,0.058449276,-0.189072818,-0.258422732,-0.503729224,-0.641386092,-0.490049094,-0.500159681,-0.514299452,-0.37309429,-0.035375662,0.023222394,-0.141306818,0.247913659,..,-0.094585538
Senegal,SEN,CPIA,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,..,..,..,..,..
Serbia,SRB,GDP,81342660752,66797564758,66159884073,55874017669,53864693665,52787520249,45972834714,42225495910,41297410635,49114321280,50455529604,45103269969,51251098408,43536629233,46955984410,54220641202,44888028946,33298057362,28334256181,26845632342,23593044418,17930583571,13599378662,7326373882
Serbia,SRB,FDI,6.070052205,6.904815809,6.953120891,6.23865408,7.924874271,7.71374569,6.296361717,5.577707464,5.673817558,4.071193769,4.081410566,2.827599321,9.620344097,3.889254517,6.238239378,7.480173771,9.853835831,..,..,..,..,..,..,..
Serbia,SRB,GDPgr,3.847471128,2.630986444,7.949056505,-0.950023992,4.750207939,4.649350355,2.363393787,2.975197792,1.295738512,-1.804270248,0.451578763,-0.443956029,0.054272479,1.610972661,-3.142610465,5.160892773,7.832071663,3.900663855,5.903497983,6.686867713,4.559689512,6.541048197,6.778519089,6.055092258
Serbia,SRB,Oilrents,..,..,0.424420788,0.213906994,0.426534458,0.502181565,0.363808379,0.276626517,0.402583557,0.863046421,0.939643703,1.090690288,0.890629908,0.531586696,0.335048939,0.512169486,0.420166236,0.511008374,0.519958422,0.383259939,0.334564656,0.386999681,0.640648704,1.7969802
Serbia,SRB,Taxrevenue,..,23.89740663,19.66099612,22.43023449,23.0002958,22.63845372,23.12895636,22.44446425,21.46665374,21.05217409,19.98740091,17.81456033,18.3137738,19.4313895,19.24089066,20.35747308,20.48727479,..,..,..,..,..,..,..
Serbia,SRB,ControlCorruption,-0.447204262,-0.456542432,-0.459140092,-0.451470822,-0.450225323,-0.396570772,-0.435911,-0.383323163,-0.31857723,-0.247404575,-0.327844173,-0.357432961,-0.299286216,-0.31941554,-0.317943394,-0.302461773,-0.341682166,-0.277591467,-0.406051368,-0.493293792,-0.494189292,-0.895784795,..,-1.15667069
Serbia,SRB,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,3,..,..,..,..,..
Seychelles,SYC,GDP,2187379755,2018346589,1487173795,1382551752,1868690097,1784313927,1675370641,1568513348,1432403352,1387577870,1333160407,1089407839,1058918707,981616542.3,850901620.4,979597394.3,1077308814,1081441283,977899381.8,893012218.2,750847230.1,742134837.5,662064155.9,654212394.3
Seychelles,SYC,FDI,10.95860441,9.40509377,7.528088833,5.790270152,13.7575702,17.10306629,11.77716974,4.357421887,7.392721962,7.808963045,4.29723725,56.28826544,13.52706909,16.2787981,19.773339,18.35707661,16.32991806,12.99707119,8.25542388,4.256924074,7.781282048,6.429794918,9.778547279,3.718516655
Seychelles,SYC,GDPgr,2.259253223,12.71046889,0.552281631,-11.73986083,5.514292074,4.939472723,6.954162188,12.11752725,8.914008875,4.063691812,1.253734962,3.110678494,9.509783352,4.505132043,-2.479375947,-2.725946262,8.876066456,9.406128557,9.005761737,-2.850453977,-5.887128488,1.212832903,-2.271162886,4.253198349
Seychelles,SYC,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.08470166,22.30720959,23.20791243,25.6585989,..,..,..,..,24.51278138
Seychelles,SYC,ControlCorruption,1.628847718,1.69851017,1.600459337,1.388897538,1.17574966,0.860159636,0.84922719,1.100882292,1.141880393,0.577862799,0.600877047,0.579943299,0.606024206,0.600197673,0.575691283,0.562798917,0.336277306,0.334428996,0.374254942,0.549316823,0.791487634,0.694714844,..,0.592290521
Seychelles,SYC,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,GDP,6411787856,7124465160,7173379137,6693888876,6526183564,6390514689,5749846528,6084297211,6788352975,7686138791,7502762863,6141666509,4861632885,4262805967,3953403098,4157895298,3632957611,3263697467,2545275313,2237350687,2142618046,1933863911,1681473894,635866403.8
Sierra Leone,SLE,FDI,3.758702025,2.035240495,2.983252326,0.761888955,1.866055302,2.905028802,7.195402496,2.276636644,3.718660924,4.880078785,5.726751438,11.76305167,19.55058751,5.592659183,2.793294784,1.276969819,2.627891144,1.803756154,3.564709456,2.733291412,0.402080515,0.53847685,0.58494765,6.133493496
Sierra Leone,SLE,GDPgr,5.710021898,5.313554614,5.896852705,-1.253349032,5.502709374,2.893856412,3.207860877,6.437436528,-4.363332621,-7.815015125,14.66332381,10.57833166,8.100655187,6.355665958,1.53080324,3.686059699,3.749758048,4.2831105,4.353499894,6.478845949,9.483631431,26.52413503,-6.345455604,6.652729835
Sierra Leone,SLE,Oilrents,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Taxrevenue,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,ControlCorruption,-0.574557841,-0.559889019,-0.455585212,-0.396055698,-0.470781624,-0.511718929,-0.590301275,-0.841478765,-0.820486605,-0.948586166,-0.912265718,-0.957400441,-0.860041797,-0.780791581,-0.942291141,-0.978874683,-0.919340312,-1.026145697,-1.085491657,-0.881412625,-0.892783046,-0.789458632,..,-0.736801982
Sierra Leone,SLE,CPIA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5,2.5,2.5,2.5,..,..,..,..,..
Singapore,SGP,GDP,5.0544E+11,5.09018E+11,4.36591E+11,3.49166E+11,3.76162E+11,3.77124E+11,3.43673E+11,3.19646E+11,3.07999E+11,3.14864E+11,3.07576E+11,2.95093E+11,2.79356E+11,2.39808E+11,1.9415E+11,1.93617E+11,1.80942E+11,1.48627E+11,1.27808E+11,1.15034E+11,97646401096,92538372870,89793790670,96076539926
Singapore,SGP,FDI,26.21410357,29.41423786,33.30458087,22.84108284,28.33155043,22.11837726,29.67061262,20.37662876,22.65418269,21.81848808,20.93448104,18.74352442,17.59603141,23.06947168,12.07109441,7.023286082,26.16198888,26.3271523,15.11335885,21.20272375,17.46241537,6.653665882,18.93986069,16.14889045
Singapore,SGP,GDPgr,1.821406941,4.108000219,9.756804463,-3.814708855,1.308041182,3.451975966,4.476899158,3.747578488,2.976799316,3.935540277,4.817630991,4.435497594,6.214934169,14.51974971,0.127953383,1.863483455,9.021519513,9.006766079,7.366322393,9.939982684,4.548255426,3.923360767,-1.070862751,9.038316326
Singapore,SGP,Oilrents,..,..,0,0,0,0,0,0.028930239,0.03400842,0.104388993,0.119121894,0.142898804,0.153787333,0.038058945,0.00620811,0.024765843,0.006460015,0.00333183,0.000219095,0,0,0,0,0
Singapore,SGP,Taxrevenue,13.89487356,11.78394911,12.74012115,12.74330479,13.17736117,13.0051769,13.97314352,13.28399811,13.13977453,13.55655713,13.27125008,13.58066874,13.10572195,12.78582397,12.95492653,13.75439145,12.8204282,11.83102218,11.5770274,11.60451158,12.44607416,12.68873934,14.58551915,14.85578908
Singapore,SGP,ControlCorruption,2.040184021,2.09469986,2.139510632,2.118231773,2.120042801,2.134731293,2.088784933,2.042241573,2.051130772,2.06742692,2.070466757,2.115708113,2.102997065,2.171362877,2.206720352,2.231617928,2.231212378,2.174917221,2.156098127,2.301145792,2.169167757,2.262733698,..,2.139873028
Singapore,SGP,CPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP,1627776949,1537088715,1353071061,1236428101,1407880447,1259200447,1353212123,1427017207,1417888715,1361811508,1022905028,985865921.8,936089385.5,892290502.8,854972067,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,FDI,2.780922683,1.111283845,1.981796845,1.792862847,5.246776334,-3.805199052,4.747836349,2.911883082,1.95861279,3.503384787,4.629710541,1.370204567,-5.179040344,..,..,..,..,..,..,..,..,..,..,..
